TWA_34,   157.19086670,   -28.51040560,You
HD_87318,   150.92340885,   -25.31672405,STD
HD_94741,   163.96334844,   -31.78630629,STD
HD_92845,   160.67994585,   -32.71567262,STD
TWA_28,   165.54095459,   -34.50986099,You
HD_99062,   170.94802858,   -36.08920955,STD
HD_99508,   171.67639422,   -38.15811518,STD
HD_94741,   163.96334844,   -31.78630629,STD
HD_92845,   160.67994585,   -32.71567262,STD
GJ_416,   167.88800852,   -14.99138745,Del
HD_93346,   161.61122097,   -15.03410585,STD
HD_92245,   159.71005378,   -12.44361897,STD
HD_97411,   168.12654949,   -18.49986098,STD
HD_101122,   174.52059586,   -18.19179952,STD
HD_101369,   174.96300543,   -14.46852802,STD
TWA_30B,   173.07592920,   -30.30879170,You
HD_103789,   179.26560593,   -33.31545886,STD
HD_98949,   170.77137748,   -28.89698680,STD
HD_106257,   183.40335714,   -33.79291830,STD
HD_105379,   182.00596049,   -31.14066315,STD
TWA_30A,   173.07630830,   -30.33106940,You
TWA_33,   174.89094170,   -30.66674720,You
TWA_27,   181.88941956,   -39.54830551,You
HD_103870,   179.37753851,   -38.49626874,STD
HD_99062,   170.94802858,   -36.08920955,STD
HD_99508,   171.67639422,   -38.15811518,STD
HD_112680,   194.71969110,   -39.10565130,STD
J12160028054,   184.00354167,    28.09666667,You
HD_105388,   182.02353918,    31.04974329,STD
HD_107655,   185.54511274,    24.77386714,STD
TWA_32,   186.71402080,   -33.27015280,You
HD_112305,   194.00618585,   -31.48208569,STD
HD_102288,   176.59219813,   -34.75354754,STD
HD_109134,   188.14606413,   -32.46416960,STD
HD_103789,   179.26560593,   -33.31545886,STD
HD_105686,   182.51061871,   -34.70474365,STD
HD_106257,   183.40335714,   -33.79291830,STD
HD_105379,   182.00596049,   -31.14066315,STD
J12374826574,   189.45070833,    26.96311111,You
HD_105388,   182.02353918,    31.04974329,STD
HD_107655,   185.54511274,    24.77386714,STD
J12423825093,   190.66187500,    25.16036111,You
TWA_29,   191.30900000,   -44.48547200,You
HD_99627,   171.87239675,   -39.87649865,STD
EPIC_203895983,   241.07889800,   -24.51092700,You
HD_143715,   240.71644534,   -25.01431173,STD
HD_141091,   237.01373634,   -25.21561394,STD
HD_144254,   241.43079860,   -21.83880214,STD
HD_146606,   244.56733335,   -28.04170945,STD
HD_145188,   242.58290428,   -22.15702512,STD
HD_142705,   239.19939259,   -23.18407471,STD
HD_138813,   233.81710596,   -25.73416848,STD
HD_139347,   234.59217869,   -24.65495362,STD
EPIC_205519771,   241.80841000,   -17.04518700,You
HD_144925,   242.26083686,   -18.99556417,STD
HD_144254,   241.43079860,   -21.83880214,STD
HD_148968,   248.03368672,   -12.43164106,STD
HD_145188,   242.58290428,   -22.15702512,STD
EPIC_204757338,   241.86442700,   -20.99561800,You
HD_144925,   242.26083686,   -18.99556417,STD
HD_143715,   240.71644534,   -25.01431173,STD
HD_141091,   237.01373634,   -25.21561394,STD
HD_144254,   241.43079860,   -21.83880214,STD
HD_145188,   242.58290428,   -22.15702512,STD
HD_142705,   239.19939259,   -23.18407471,STD
HD_139347,   234.59217869,   -24.65495362,STD
EPIC_205151387,   242.25317300,   -19.14797100,You
EPIC_204932990,   242.96220000,   -20.20274600,You
EPIC_203343161,   246.23282500,   -26.45502900,You
HD_152071,   253.06697287,   -25.60060732,STD
HD_146624,   244.57458402,   -28.61402133,STD
HD_143715,   240.71644534,   -25.01431173,STD
HD_153393,   255.12060460,   -28.63446690,STD
HD_141091,   237.01373634,   -25.21561394,STD
HD_146606,   244.56733335,   -28.04170945,STD
HD_145188,   242.58290428,   -22.15702512,STD
HD_152849,   254.20014464,   -23.15034211,STD
HD_142705,   239.19939259,   -23.18407471,STD
EPIC_203410665,   246.41034800,   -26.23166100,You
EPIC_203937317,   246.57116500,   -24.33944900,You
GSC7396-0759,   273.59210205,   -32.76944351,You
HD_171296,   278.86073379,   -32.89075335,STD
HD_158422,   262.66752460,   -32.06172220,STD
HD_175797,   284.61585159,   -34.21466503,STD
HD_162220,   267.80232493,   -30.55687274,STD
HD_162305,   267.97034540,   -34.78244720,STD
PM_I18507-3147,   282.68533325,   -31.79650116,You
HD_171296,   278.86073379,   -32.89075335,STD
